,u,v,key,osmid,oneway,lanes,name,highway,maxspeed,length,geometry,bearing,junction,access,bridge
2693,659567752,659567756,0,965659231,True,,,primary,30,15.556,"LINESTRING (59.4749688 36.3433167, 59.4748833 36.3433048, 59.4748099 36.3432673)",248.9,roundabout,,
2694,659567755,5028879188,0,59618467,True,,بولوار دندانپزشکان,secondary,50,135.083,"LINESTRING (59.4751246 36.3432612, 59.4751538 36.3434356, 59.4754841 36.3441346, 59.4756142 36.344406)",19.0,,,
2695,659567755,659567752,0,965659230,True,,,primary,30,15.556,"LINESTRING (59.4751246 36.3432612, 59.4750536 36.3433014, 59.4749688 36.3433167)",293.9,roundabout,,
2696,659567756,1030952339,0,51574153,True,3,بولوار معلم,primary,50,72.014,"LINESTRING (59.4748099 36.3432673, 59.4745418 36.3433222, 59.4740504 36.3434765)",288.9,,,
2697,659567756,659567748,0,963665400,True,,,primary,30,15.562,"LINESTRING (59.4748099 36.3432673, 59.4747599 36.3432101, 59.4747409 36.3431418)",203.9,roundabout,,
2698,659567761,659567755,0,963665401,True,,,primary,30,7.78,"LINESTRING (59.4751705 36.3432018, 59.4751246 36.3432612)",328.1,roundabout,,
2699,663057097,260590108,0,24351386,True,,بیهقی,residential,30,9.647,"LINESTRING (59.5303468 36.3188513, 59.5303288 36.318789, 59.5303224 36.3187668)",193.1,,,
2700,663057097,663057110,0,52006066,True,,بیهقی,residential,30,15.170999999999998,"LINESTRING (59.5303468 36.3188513, 59.5303604 36.3188314, 59.5303813 36.3188161, 59.5304072 36.3188071, 59.5304354 36.3188053, 59.5304627 36.3188109, 59.5304863 36.3188234)",103.9,,,
2701,663057110,264160782,0,"[645535113, 24351374]",True,,"['بیهقی', '۳ وکیل آباد']",residential,30,213.995,"LINESTRING (59.5304863 36.3188234, 59.530557 36.3190734, 59.5307854 36.319881, 59.531017 36.3206998)",12.8,,,
2702,664242377,263268979,0,24744515,False,,,primary_link,,13.749,"LINESTRING (59.5370513 36.3254819, 59.5371041 36.325598)",20.1,,,
2703,664242377,260747098,0,387107520,True,2,بولوار معلم,primary,60,504.403,"LINESTRING (59.5370513 36.3254819, 59.5397077 36.324612, 59.5415058 36.3240232, 59.5418252 36.323927, 59.5420651 36.3238327, 59.542238 36.3237311)",112.7,,,
