,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,bearing,junction,lanes,width
3743,344466948,286489791,0,52629095,False,شیرین,residential,30,51.223,"LINESTRING (59.5678515 36.3006114, 59.5676442 36.3001821)",201.3,,,
3744,344466948,264631615,0,206801067,True,راهنمایی ۶,residential,30,171.697,"LINESTRING (59.5678515 36.3006114, 59.5696382 36.3000539)",111.2,,,
3745,344466949,344466950,0,52629095,False,شیرین,residential,30,59.36,"LINESTRING (59.568055 36.3010328, 59.5682952 36.3015303)",21.3,,,
3746,344466949,344466948,0,52629095,False,شیرین,residential,30,50.281,"LINESTRING (59.568055 36.3010328, 59.5678515 36.3006114)",201.3,,,
3747,344466949,286489973,0,206801064,True,شیرین ۶,residential,30,184.141,"LINESTRING (59.568055 36.3010328, 59.5661426 36.3016386)",291.5,,,
3748,344466950,286490000,0,52629095,False,شیرین,residential,30,60.049,"LINESTRING (59.5682952 36.3015303, 59.5685381 36.3020336)",21.3,,,
3749,344466950,344466949,0,52629095,False,شیرین,residential,30,59.36,"LINESTRING (59.5682952 36.3015303, 59.568055 36.3010328)",201.3,,,
3750,344466950,264631614,0,206801069,True,راهنمایی ۱۰,residential,30,171.914,"LINESTRING (59.5682952 36.3015303, 59.570085 36.3009738)",111.1,,,
3751,344466951,266287915,0,52629095,False,شیرین,residential,30,64.954,"LINESTRING (59.5695103 36.3040472, 59.5697897 36.3045862)",22.7,,,
3752,344466951,344466947,0,52629095,False,شیرین,residential,30,60.956,"LINESTRING (59.5695103 36.3040472, 59.5692637 36.3035363)",201.3,,,
3753,344466951,286490114,0,206801072,False,شیرین ۱۸,residential,30,186.572,"LINESTRING (59.5695103 36.3040472, 59.5675715 36.3046588)",291.4,,,
3754,344466951,344466980,0,26162994,False,راهنمایی ۲۰,residential,30,171.62900000000002,"LINESTRING (59.5695103 36.3040472, 59.5699326 36.3039157, 59.5712969 36.303491)",111.1,,,
3755,344466980,344466951,0,26162994,False,راهنمایی ۲۰,residential,30,171.62900000000002,"LINESTRING (59.5712969 36.303491, 59.5699326 36.3039157, 59.5695103 36.3040472)",291.1,,,
3756,344466980,2168482985,0,93715873,True,راهنمایی,secondary,50,78.605,"LINESTRING (59.5712969 36.303491, 59.5713603 36.3036227, 59.571614 36.3041501)",21.2,,,
3757,344473415,279465399,0,30979236,False,خیام ۱۳,residential,30,83.531,"LINESTRING (59.5566924 36.3097513, 59.5559949 36.3102497)",311.6,,,
3758,344473415,2635193734,0,590707042,False,,residential,,65.006,"LINESTRING (59.5566924 36.3097513, 59.5564434 36.3092022)",200.1,,,
3759,344473415,344473457,0,590707042,False,,residential,,66.339,"LINESTRING (59.5566924 36.3097513, 59.5569615 36.3103071)",21.3,,,
3760,344473457,279465331,0,30979241,False,خیام ۱۵,residential,30,61.446,"LINESTRING (59.5569615 36.3103071, 59.5564135 36.3106393)",307.0,,,
3761,344473457,344473415,0,590707042,False,,residential,,66.339,"LINESTRING (59.5569615 36.3103071, 59.5566924 36.3097513)",201.3,,,
3762,344473457,5639211768,0,590707042,False,,residential,,51.848,"LINESTRING (59.5569615 36.3103071, 59.5571331 36.3107524)",17.3,,,
3763,425564628,2202218308,0,210096742,False,,residential,30,52.341,"LINESTRING (59.5599081 36.2837567, 59.5596323 36.2841716)",331.8,,,
3764,583413802,583413808,0,45839102,True,ورودی میدان آزادی,trunk_link,,72.981,"LINESTRING (59.5416637 36.3146631, 59.541481 36.314803, 59.541366 36.314932, 59.5412206 36.3152021)",326.5,,,
3765,583413802,583413865,0,91863553,True,,trunk_link,,184.543,"LINESTRING (59.5416637 36.3146631, 59.5415322 36.3148921, 59.5415368 36.3153313, 59.541493 36.3154652, 59.5414272 36.3156035, 59.5412007 36.315995, 59.5411679 36.3161142, 59.5411486 36.3162407)",345.3,,,
3766,583413808,583413875,0,383029419,False,میدان آزادی,trunk,40,33.07,"LINESTRING (59.5412206 36.3152021, 59.5411714 36.3153323, 59.541089 36.3154793)",339.1,circular,,
3767,583413811,679254215,0,45839103,False,فرزان,residential,30,57.941,"LINESTRING (59.5428568 36.3146062, 59.543264 36.315011)",39.0,,,
3768,583413811,3785141758,0,45839103,False,فرزان,residential,30,59.519,"LINESTRING (59.5428568 36.3146062, 59.5424556 36.3142118, 59.5424362 36.3141919)",219.3,,,
3769,583413811,270168261,0,"[530946059, 530946052]",False,"['فرزان ۱', 'حامد جنوبی ۲']",residential,30,71.104,"LINESTRING (59.5428568 36.3146062, 59.543141 36.3144174, 59.5434692 36.3141995)",129.5,,,
3770,583413811,270169175,0,"[530946064, 551028102]",False,فرزان ۲,residential,30,89.95,"LINESTRING (59.5428568 36.3146062, 59.5424728 36.3148612, 59.5420821 36.3151207)",309.5,,,
3771,583413818,583413802,0,45839102,True,ورودی میدان آزادی,trunk_link,,319.838,"LINESTRING (59.5443438 36.3127661, 59.543458 36.3134596, 59.5416637 36.3146631)",311.3,,,
3772,583413865,3413461546,0,967197967,True,,trunk,,296.183,"LINESTRING (59.5411486 36.3162407, 59.5413302 36.3170423, 59.5415462 36.3178717, 59.541786 36.3188542)",11.1,,2,
3773,583413875,583413865,0,45839106,True,,trunk,,85.83500000000001,"LINESTRING (59.541089 36.3154793, 59.5410584 36.3156098, 59.5410425 36.3157707, 59.5411486 36.3162407)",3.6,,2,
3774,583413875,583413808,0,383029419,False,میدان آزادی,trunk,40,33.07,"LINESTRING (59.541089 36.3154793, 59.5411714 36.3153323, 59.5412206 36.3152021)",159.1,circular,,
3775,626897482,649623850,0,382402964,True,خیابان دانشگاه,primary,60,48.856,"LINESTRING (59.5999813 36.2959387, 59.5997045 36.2958448, 59.5994844 36.2957584)",245.8,,,
3776,626897525,314325162,0,382402964,True,خیابان دانشگاه,primary,60,24.992,"LINESTRING (59.6017045 36.2965452, 59.6014465 36.2964599)",247.7,,,
3777,626897530,626897482,0,382402964,True,خیابان دانشگاه,primary,60,95.654,"LINESTRING (59.600965 36.2962725, 59.5999813 36.2959387)",247.2,,,
3778,626897537,626897525,0,49360393,True,دانشگاه,primary_link,,115.984,"LINESTRING (59.602837 36.2970358, 59.6023101 36.2968474, 59.6020799 36.2967724, 59.6017045 36.2965452)",241.7,,,
3779,626897557,626897537,0,49360393,True,دانشگاه,primary_link,,84.495,"LINESTRING (59.6036318 36.2974356, 59.6035505 36.2973719, 59.603446 36.2973028, 59.6032302 36.2971917, 59.602837 36.2970358)",238.0,,,
3780,626897557,1183434713,0,102473029,True,ورودی صاحب الزمان,secondary,50,50.393,"LINESTRING (59.6036318 36.2974356, 59.603432 36.297391, 59.6033288 36.297391, 59.6032726 36.2973941, 59.6030857 36.2974402)",270.6,,,
3781,626897581,626897587,0,49360393,True,دانشگاه,primary_link,,38.143,"LINESTRING (59.604233 36.2979208, 59.6039097 36.2976977)",229.4,,,
3782,626897587,626897557,0,49360393,True,دانشگاه,primary_link,,38.337,"LINESTRING (59.6039097 36.2976977, 59.6038087 36.2976042, 59.6036318 36.2974356)",220.5,,,
3783,626897587,4747464081,0,163269467,False,دانشگاه ۱,residential,30,104.779,"LINESTRING (59.6039097 36.2976977, 59.6038329 36.2977636, 59.6031092 36.2983845)",316.8,,2,10.0
3784,626897595,626897581,0,381812597,True,میدان شهدا,primary,60,98.19,"LINESTRING (59.6050362 36.2985214, 59.604233 36.2979208)",227.1,,,
3785,643890895,265166532,0,24418593,True,بولوار رضا,tertiary,40,23.492,"LINESTRING (59.5695042 36.2978824, 59.569586 36.2979518, 59.569692 36.2980296)",45.8,,,
3786,643890895,643892149,0,50590397,True,,tertiary_link,40,14.195,"LINESTRING (59.5695042 36.2978824, 59.5695013 36.2979078, 59.5694831 36.2979287, 59.5694544 36.2979396, 59.5694228 36.2979375, 59.5693967 36.2979231)",295.2,,,
3787,643892149,265166952,0,24418600,True,بولوار رضا,tertiary,40,56.365,"LINESTRING (59.5693967 36.2979231, 59.569192 36.2974438)",199.0,,,
3788,643895007,264635470,0,24694628,True,بولوار ابوذر غفاری,tertiary,40,21.273,"LINESTRING (59.5670013 36.2987099, 59.5670812 36.2987788, 59.5671909 36.2988187)",54.5,,,
3789,643895007,643897059,0,50590564,True,,tertiary_link,40,13.069,"LINESTRING (59.5670013 36.2987099, 59.5669898 36.2987315, 59.5669691 36.2987481, 59.5669423 36.2987573, 59.5669131 36.2987577, 59.5668859 36.2987493)",293.0,,,
3790,643897059,268424392,0,24694623,True,بولوار ابوذر غفاری,tertiary,40,65.588,"LINESTRING (59.5668859 36.2987493, 59.5666099 36.298203)",202.2,,,
3791,643988797,278793987,0,389637312,True,خیابان دانشگاه,primary,60,82.66399999999999,"LINESTRING (59.592365 36.2933017, 59.5916562 36.2930625, 59.5915142 36.2930146)",247.3,,,
3792,647211524,278778697,0,25574383,True,خیابان اسدالله زاده,secondary,50,34.568,"LINESTRING (59.5910622 36.2982387, 59.5911728 36.2984599, 59.5912083 36.2985264)",22.3,,,
3793,647211524,647211736,0,50770493,True,,secondary_link,,41.329,"LINESTRING (59.5910622 36.2982387, 59.5911025 36.2984427, 59.5910857 36.2985103, 59.5910246 36.2985929)",355.1,,,
3794,647211736,278793671,0,51141127,True,خیابان سناباد,secondary,50,122.814,"LINESTRING (59.5910246 36.2985929, 59.5897744 36.2990453)",294.2,,,
3795,648952256,658920237,0,24387295,True,بولوار احمدآباد,primary,60,23.591,"LINESTRING (59.5809731 36.29342, 59.5812134 36.2933334)",114.1,,4,
3796,648952260,264472629,0,605880159,False,,residential,,28.654,"LINESTRING (59.5593003 36.3145815, 59.5591041 36.314785)",322.2,,,
3797,648952260,648952261,0,24374584,True,,residential,30,34.488,"LINESTRING (59.5593003 36.3145815, 59.559498 36.314445, 59.5595926 36.3143797)",130.6,,,
3798,648952261,5001698117,0,389504688,True,بولوار خیام,primary,60,160.424,"LINESTRING (59.5595926 36.3143797, 59.5584335 36.3132801)",220.3,,,
3799,649217713,287219621,0,26229556,False,عطار,residential,30,80.912,"LINESTRING (59.5742227 36.3084819, 59.5750582 36.3082059)",112.3,,,
3800,649217713,265782324,0,26229556,False,عطار,residential,30,48.302,"LINESTRING (59.5742227 36.3084819, 59.5737276 36.3086537)",293.3,,,
3801,649217713,1104974059,0,"[95261641, 95261874]",False,عطار غربی ۱,residential,30,144.298,"LINESTRING (59.5742227 36.3084819, 59.5739651 36.3079711, 59.5739602 36.3079159, 59.574016 36.307889, 59.5747399 36.3076292)",154.0,,,
3802,649217738,649217754,0,594150574,False,۶ آفرین,residential,30,135.833,"LINESTRING (59.5747534 36.307661, 59.5761449 36.3071764)",113.4,,,
3803,649217738,287219621,0,742118553,False,گلچهره,residential,30,66.461,"LINESTRING (59.5747534 36.307661, 59.5750582 36.3082059)",24.3,,,
3804,649217738,1104974059,0,742118553,False,گلچهره,residential,30,3.737,"LINESTRING (59.5747534 36.307661, 59.5747399 36.3076292)",198.9,,,
3805,649217754,287219583,0,26229543,False,آفرین شمالی,residential,30,66.974,"LINESTRING (59.5761449 36.3071764, 59.5764338 36.3077319)",22.7,,,
3806,649217754,268423306,0,26229543,False,آفرین شمالی,residential,30,72.614,"LINESTRING (59.5761449 36.3071764, 59.5758023 36.3065846)",205.0,,,
3807,649217754,649217775,0,206530811,False,شهریار ۶,residential,30,130.206,"LINESTRING (59.5761449 36.3071764, 59.5774868 36.3067272)",112.6,,,
3808,649217754,649217738,0,594150574,False,۶ آفرین,residential,30,135.833,"LINESTRING (59.5761449 36.3071764, 59.5747534 36.307661)",293.4,,,
3809,649217775,287219667,0,26229561,False,شهریار,residential,30,66.114,"LINESTRING (59.5774868 36.3067272, 59.5777809 36.3072725)",23.5,,,
3810,649217775,268423351,0,26229561,False,شهریار,residential,30,72.869,"LINESTRING (59.5774868 36.3067272, 59.577146 36.3061322)",204.8,,,
3811,649217775,649217754,0,206530811,False,شهریار ۶,residential,30,130.206,"LINESTRING (59.5774868 36.3067272, 59.5761449 36.3071764)",292.6,,,
3812,649217775,649217815,0,206530812,False,کلاهدوز ۲۴,residential,30,97.64,"LINESTRING (59.5774868 36.3067272, 59.5784931 36.3063904)",112.6,,,
3813,649217815,649217775,0,206530812,False,کلاهدوز ۲۴,residential,30,97.64,"LINESTRING (59.5784931 36.3063904, 59.5774868 36.3067272)",292.6,,,
3814,649623848,5149082236,0,389637312,True,خیابان دانشگاه,primary,60,55.349,"LINESTRING (59.5958868 36.2945379, 59.5953197 36.2943408)",246.7,,,
3815,649623850,7859209181,0,383097704,True,دانشگاه,primary,60,37.55,"LINESTRING (59.5994844 36.2957584, 59.5993629 36.2957539, 59.599276 36.2957565, 59.599186 36.2957665, 59.5990699 36.2957895)",275.3,,,
3816,649623861,649623869,0,50943418,True,صاحب الزمان۲۳,residential,30,180.865,"LINESTRING (59.5989499 36.2984115, 59.6008316 36.2978235)",111.2,,,
3817,649623861,5149081190,0,530202129,False,,residential,30,59.153,"LINESTRING (59.5989499 36.2984115, 59.598742 36.2979066)",198.4,,,
3818,649623869,314325158,0,28604909,True,کوچه باغ سنگی,residential,30,82.049,"LINESTRING (59.6008316 36.2978235, 59.600663 36.2974901, 59.6004848 36.2971406)",202.3,,,
3819,652443436,1101806700,0,24478436,True,بولوار خیام,primary,60,163.894,"LINESTRING (59.5529964 36.3078896, 59.553325 36.3082009, 59.55353 36.3083951, 59.5541815 36.3090123)",40.4,,,
3820,652443437,264631388,0,24456919,True,بولوار فلسطین,secondary,50,39.717,"LINESTRING (59.5667458 36.3069064, 59.5669032 36.3072403)",20.8,,,
3821,652443437,286964604,0,206806685,False,فلسطین ۲۳,residential,30,161.766,"LINESTRING (59.5667458 36.3069064, 59.5684197 36.3063616)",112.0,,,
3822,652443442,658920281,0,763438829,True,خیابان ابن سینا,secondary,50,170.577,"LINESTRING (59.5841289 36.3007305, 59.5851014 36.2994118)",149.3,,,
3823,652702262,279468510,0,711004146,False,نسترن,residential,30,62.116,"LINESTRING (59.5566673 36.3047006, 59.5566876 36.3047746, 59.5568563 36.3052379)",15.8,,,
3824,652702263,279468384,0,590701740,False,هوشیار,residential,30,63.776,"LINESTRING (59.55419 36.3063538, 59.5542381 36.3063997, 59.5546425 36.3067965)",39.5,,,
3825,652702282,276924145,0,389504658,True,بولوار خیام,primary,60,179.89100000000002,"LINESTRING (59.569146 36.3234389, 59.5683544 36.3226866, 59.5678475 36.3222049)",220.3,,,
3826,652702283,652702282,0,51160426,True,,primary_link,,89.375,"LINESTRING (59.5689231 36.3240893, 59.569106 36.3240108, 59.5691199 36.3240017, 59.5691716 36.3239679, 59.5692234 36.3239086, 59.5692625 36.323824, 59.5692777 36.3237306, 59.5692487 36.3236296, 59.5691906 36.3235109, 59.569146 36.3234389)",164.6,,,
3827,652702283,260723796,0,958736918,True,بولوار فردوسی,primary,60,76.894,"LINESTRING (59.5689231 36.3240893, 59.5695971 36.3240503, 59.5697792 36.3240398)",94.1,,,
3828,658405619,265779947,0,632178551,True,خیابان آبکوه,secondary,50,13.561,"LINESTRING (59.5785755 36.3056379, 59.5784358 36.3056848)",292.6,,,
3829,658405619,2318577403,0,971338584,True,بولوار شهید کلاهدوز,secondary,50,42.363,"LINESTRING (59.5785755 36.3056379, 59.5787628 36.3059877)",23.3,,3,
3830,658405620,658405619,0,632178552,True,بولوار شهید کلاهدوز,secondary,50,136.89499999999998,"LINESTRING (59.5779945 36.3044994, 59.5782911 36.3050597, 59.5785755 36.3056379)",22.4,,3,
3831,658405621,286963680,0,26207272,True,خیابان ابوسعید ابوالخیر,tertiary,40,127.287,"LINESTRING (59.577868 36.3045455, 59.5765588 36.3049896)",292.8,,,
3832,658405621,264631379,0,930154818,True,بولوار شهید کلاهدوز,secondary,50,128.007,"LINESTRING (59.577868 36.3045455, 59.5776211 36.3040676, 59.5773077 36.3034866)",203.1,,3,
3833,658405625,277939855,0,971338592,True,بولوار صادقی,secondary,50,401.291,"LINESTRING (59.5757446 36.3158521, 59.5754672 36.3148366, 59.5749944 36.3130802, 59.5747914 36.3123259)",192.3,,,
3834,658405626,658405625,0,51503548,True,,secondary_link,,63.701,"LINESTRING (59.5754042 36.3163386, 59.5755253 36.3162447, 59.5756107 36.3161413, 59.575686 36.316045, 59.5757279 36.3159455, 59.5757446 36.3158521)",150.6,,,
3835,658405626,264468643,0,389504721,True,بولوار ارشاد,secondary,50,40.793,"LINESTRING (59.5754042 36.3163386, 59.5757183 36.3162859, 59.5758516 36.3162717)",100.5,,,
3836,658920235,265779917,0,963712552,True,بولوار شهید کلاهدوز,secondary,50,11.204,"LINESTRING (59.5729913 36.2980116, 59.5729593 36.2979142)",194.8,,3,
3837,658920235,265779874,0,51530273,True,,secondary_link,,28.957,"LINESTRING (59.5729913 36.2980116, 59.5730305 36.2979629, 59.5730822 36.2979384, 59.5731358 36.2979349, 59.5731946 36.2979578, 59.5732475 36.2979972)",94.0,,,
3838,658920237,264636251,0,24387295,True,بولوار احمدآباد,primary,60,361.931,"LINESTRING (59.5812134 36.2933334, 59.5826304 36.292826, 59.5831931 36.2926395, 59.5833893 36.2925745, 59.5846566 36.2921545, 59.5849164 36.2920385)",113.5,,4,
3839,658920242,648952256,0,24387295,True,بولوار احمدآباد,primary,60,24.237,"LINESTRING (59.5807232 36.2935033, 59.5809731 36.29342)",112.5,,4,
3840,658920242,264636662,0,26254748,True,پاستور,tertiary,,22.639,"LINESTRING (59.5807232 36.2935033, 59.5808925 36.2936544)",42.1,,,
3841,658920245,658920237,0,51530266,True,,primary_link,,21.786,"LINESTRING (59.5813219 36.293495, 59.5812706 36.2934636, 59.5812332 36.293429, 59.5812132 36.2933786, 59.5812134 36.2933334)",208.4,,,
3842,658920245,264636662,0,84923183,True,بولوار احمدآباد,primary,60,42.371,"LINESTRING (59.5813219 36.293495, 59.581027 36.2936034, 59.5808925 36.2936544)",294.7,,4,
3843,658920281,658920283,0,51530283,True,,residential,30,29.28,"LINESTRING (59.5851014 36.2994118, 59.5852726 36.2993796, 59.5854085 36.2994325)",85.2,,,
3844,658920281,264631841,0,763438829,True,خیابان ابن سینا,secondary,50,118.551,"LINESTRING (59.5851014 36.2994118, 59.5853586 36.2990549, 59.5857661 36.29849)",149.8,,,
3845,658920283,668994142,0,541952146,True,,residential,30,37.401,"LINESTRING (59.5854085 36.2994325, 59.5855745 36.2997411)",23.4,,,
3846,662127251,3188363333,0,387565386,False,خیابان کوهسنگی,secondary,50,24.319000000000003,"LINESTRING (59.5776949 36.2882107, 59.57756 36.2881636, 59.5774459 36.2881238)",246.6,,,
3847,662127251,3188363332,0,390683172,True,خیابان محتشم,tertiary,,25.682,"LINESTRING (59.5776949 36.2882107, 59.5776366 36.2883214, 59.5775835 36.2884235)",337.1,,,
3848,662429405,287472920,0,26249779,False,شقایق - سجاد ۱۳,residential,30,55.439,"LINESTRING (59.5502492 36.3182703, 59.5502984 36.3187673)",4.6,,,
3849,662429405,265809330,0,388898524,True,بولوار سجاد,secondary,60,115.523,"LINESTRING (59.5502492 36.3182703, 59.5489642 36.3183561)",274.7,,,
